species,mass_kg,gait_type,target_speed_m/s,stiffness_Nm/rad,stiffness_normalised,return_status,unified_return_status,solver_success,iter_count,cost_total,cost_acceleration,cost_COT,stride_period_s,stride_length_m,achieved_avg_speed_m/s,n_phases,n_stance_phases,total_stance_time_s,flight_time_s,spine_peak_deg,spine_min_deg,spine_ROM_deg,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,notes
cheetah,45.5,transverse,8,3432.12,75.4312,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,14,50.5405,18.8553,31.6852,0.300811,2.40649,8,8,7,0.184073,0.116739,4.75256,-3.55875,8.31131,0.213153,0.178403,0.201791,0.218033,
cheetah,45.5,transverse,8,3951.73,86.8511,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,19,50.58,18.927,31.653,0.300757,2.40605,8,8,7,0.184239,0.116518,4.20045,-3.0502,7.25065,0.213375,0.178673,0.202009,0.218026,
cheetah,45.5,transverse,8,4550,100,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,50.6195,18.9827,31.6367,0.300797,2.40638,8,8,7,0.184465,0.116332,3.69906,-2.61964,6.3187,0.213666,0.178952,0.202155,0.217951,
cheetah,45.5,transverse,10,4.55,0.1,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,67,72.516,23.5999,48.9161,0.349251,3.49251,10,8,7,0.165944,0.183307,-7.20067,-38.6622,31.4615,0.17186,0.139018,0.157153,0.178912,
cheetah,45.5,transverse,10,5.2388,0.115138,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,21,72.4666,23.5975,48.8691,0.348813,3.48813,10,8,7,0.165686,0.183127,-7.05184,-37.7323,30.6805,0.172014,0.138996,0.157024,0.178976,
cheetah,45.5,transverse,10,6.032,0.132571,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,80,72.2623,23.7946,48.4677,0.34922,3.4922,10,8,7,0.16791,0.18131,-6.9343,-35.6959,28.7616,0.171813,0.138229,0.164969,0.177614,
cheetah,45.5,transverse,10,6.9452,0.152642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,72.2655,23.7885,48.477,0.349656,3.49656,10,8,7,0.167827,0.181829,-6.95026,-35.8334,28.8832,0.171598,0.137885,0.164744,0.177349,
cheetah,45.5,transverse,10,7.9967,0.175752,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,72.275,23.7826,48.4924,0.349745,3.49745,10,8,7,0.167925,0.18182,-6.92983,-35.9061,28.9762,0.171554,0.137816,0.164801,0.177518,
cheetah,45.5,transverse,10,9.2073,0.202358,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,77,72.2843,23.7899,48.4944,0.349759,3.49759,10,8,7,0.1679,0.181859,-6.98563,-35.8988,28.9132,0.171555,0.137777,0.164812,0.177448,
cheetah,45.5,transverse,10,10.6013,0.232996,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,55,72.2941,23.7679,48.5262,0.350073,3.50073,10,8,7,0.167878,0.182195,-7.02016,-36.0241,29.0039,0.171397,0.137462,0.164741,0.177345,
cheetah,45.5,transverse,10,12.2063,0.26827,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,74,72.3034,23.7759,48.5275,0.349922,3.49922,10,8,7,0.167809,0.182113,-7.06447,-35.9882,28.9237,0.171472,0.137506,0.164714,0.177337,
cheetah,45.5,transverse,10,14.0542,0.308884,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,69,72.3076,23.7661,48.5415,0.350252,3.50252,10,8,7,0.167857,0.182395,-7.0661,-36.1334,29.0673,0.171306,0.137351,0.164695,0.177199,
cheetah,45.5,transverse,10,16.182,0.355648,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,60,72.3279,23.6995,48.6284,0.351576,3.51576,10,8,7,0.168507,0.183069,-7.02943,-37.2138,30.1844,0.170668,0.137572,0.164632,0.177078,
cheetah,45.5,transverse,10,18.6319,0.409492,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,72.3235,23.7248,48.5987,0.351229,3.51229,10,8,7,0.168224,0.183005,-7.0984,-37.0542,29.9558,0.170829,0.137232,0.164584,0.177142,
cheetah,45.5,transverse,10,21.4526,0.471486,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,72.3234,23.7278,48.5956,0.351272,3.51272,10,8,7,0.168171,0.183101,-7.11458,-37.1023,29.9878,0.170809,0.137061,0.164576,0.17711,
cheetah,45.5,transverse,10,24.7005,0.542868,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,40,72.3202,23.7317,48.5885,0.351617,3.51617,10,8,7,0.168102,0.183515,-7.1424,-37.2828,30.1404,0.17064,0.136699,0.164531,0.176852,
cheetah,45.5,transverse,10,28.44,0.625055,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,20,72.3198,23.7302,48.5896,0.351743,3.51743,10,8,7,0.168194,0.183549,-7.12734,-37.4506,30.3232,0.170581,0.13664,0.164656,0.176874,
cheetah,45.5,transverse,10,32.7457,0.719686,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,72.3191,23.6804,48.6387,0.352742,3.52742,10,8,7,0.168297,0.184444,-7.19622,-38.3308,31.1346,0.170097,0.135937,0.16453,0.176644,
cheetah,45.5,transverse,10,37.7032,0.828642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,29,72.3155,23.6643,48.6512,0.353262,3.53262,10,8,7,0.168559,0.184704,-7.06788,-38.6828,31.6149,0.169847,0.135932,0.16452,0.176696,
cheetah,45.5,transverse,10,43.4113,0.954095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,15,72.3029,23.6816,48.6213,0.353261,3.53261,10,8,7,0.168408,0.184853,-7.25507,-39.1915,31.9365,0.169848,0.135561,0.164653,0.176509,
cheetah,45.5,transverse,10,49.9836,1.09854,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,45,72.2921,23.6753,48.6168,0.353556,3.53556,10,8,7,0.168604,0.184952,-7.25493,-39.3642,32.1092,0.16971,0.135664,0.164617,0.176596,
cheetah,45.5,transverse,10,57.5509,1.26485,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,34,72.2734,23.6616,48.6117,0.354338,3.54338,10,8,7,0.168762,0.185577,-7.23641,-40.1713,32.9349,0.16933,0.135306,0.164602,0.176365,
cheetah,45.5,transverse,10,66.2639,1.45635,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,72.2584,23.6487,48.6097,0.354578,3.54578,10,8,7,0.168802,0.185777,-7.17277,-40.5372,33.3645,0.169215,0.135035,0.164711,0.176317,
cheetah,45.5,transverse,10,76.2959,1.67683,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,72.2557,23.6342,48.6215,0.354532,3.54532,10,8,7,0.168892,0.185639,-7.06662,-40.5166,33.45,0.16932,0.13498,0.164878,0.176446,
